id,ref,pred,wer,len,weighted_wer,duration
U_5a923922c36e3815,how much of the thing you how much of something you can fit into the container or is that mass e no mass is yes yes volume,how much of the thing you how much of something you can fit into the container or is that mass i don't know mass is that yes yes volume,0.1851851851851851,27,5.0,15.261
U_5aa550c6dcf45f16,can if we evaporate the water because then the grape mix will still be at the bottom of the cup and we can put put it back in the can,can if we evaporate the water because then the grape mix will still be at the bottom of the cup and we can put it back in the can,0.0333333333333333,30,1.0,9.273
U_5abead83d880cc03,vacuum cleaner,vacuumcleaner,1.0,2,2.0,1.9
U_5ac2e90d2e338926,bee,bee,0.0,1,0.0,2.58
U_5ac766e34da65bab,the salt is different because it dissolves in the water,the salt is different because it dissolves in the water,0.0,10,0.0,5.122
U_5ac9411996c0b03b,i don't know,i don't know,0.0,3,0.0,2.649
U_5ace42a564bc403d,the bronchi and the bronchioles carry air and branch off the trachea and go deep into the lungs,the bronchi and the bronchioles carry air and branch off the trachea and go deep into the lungs,0.0,18,0.0,8.065
U_5ad13a6109029ef9,oh my gosh i just said that,oh my gosh i just said that,0.0,7,0.0,3.21
U_5ae0bb24fe1c5bc8,um i what i know all about electromagnets is um that i don't know,i know what i know about electromagnets is that i don't know,0.1538461538461538,14,2.153846153846154,8.734
U_5ae355478edf57c5,bike,bike,0.0,1,0.0,2.15
U_5ae3b5df09b64d54,two questions,two questions,0.0,2,0.0,1.803
U_5aede2a4e647fcee,um well if you change more than one variable it can mix up your experiment cause you don't know which one you did right,um well if you change more than one variable it can mix up your experiment cause you don't know which one you did right,0.0,24,0.0,7.769
U_5af280c1409cefdd,yes,yes,0.0,1,0.0,1.045
U_5af5338276120404,wait the consumers wait so the producers well the consumers will eat the producers the and then like the consumers will also eat the decomposers,like the consumers wait so the producers well the consumers will eat the producers and then like the consumers will also eat the decomposers,0.08,25,2.0,12.879
U_5af59347fd294156,well we've been taking about adaptation so you just said adaptations and you said what are we learning about and you ever learn about adaptations and so you've been talking about this whole time,well we've been talking about adaptations so you just said adaptations and you said what are we learning about and you were learning about adaptations that's what you've been talking about this whole,0.3529411764705882,34,12.0,9.916
U_5b102c32588ce56d,i can tell because she is eating apple she is eating an apple which is giving her energy and then she can use that energy to get up the heel by walking and she is putting that to her feet letting her walk step by step woo,i can tell because she's eating apple she's eating an apple which is giving her energy and then she can use that energy to get up the hill by walking and she's putting that through her feet letting her walk step by step,0.0638297872340425,47,3.0,18.906
U_5b34d90941d620fd,i think it would pick up twenty nine say,i think it would pick up twenty nine same,0.125,9,1.125,4.292
U_5b38ba37ca1ce264,um we were trying to see um how many paperclips would make it go slower,um we were trying to see um how many paper clips would make it go slower,0.1538461538461538,15,2.307692307692308,9.135
U_5b38f80c88a13162,it slowly dissolves,it slowly dissolves,0.0,3,0.0,2.052
U_5b6086fa72594b36,a meat eater,a meat eater,0.0,3,0.0,0.75
U_5b60fd344dcc9b6f,well it's almost a whitish color i'm also noticing some different root action so maybe that has something to do with it,well it's almost a whitish color i'm also noticing some different root action so maybe that has something to do with it,0.0,22,0.0,10.089
U_5b63ef52fbc3599c,door,door,0.0,1,0.0,2.28
U_5b657b67a721e3e6,there's an x axis and a y axis and the scale is ten by er the scale is by one up to ten,there is an x axis and a y axis and the scale is ten by er the scale is by one up to ten,0.0,23,0.0,8.639
U_5b871ec4ddbb8915,we've been talking about how air comes into the lungs and it's also play into the blood when the co2 and waste is being exhaled from the human body,we've been talking about how air comes into the lungs and is also put into the into the blood when the c o two and waste is being exhaled from the human body,0.2580645161290322,29,7.483870967741935,21.36
U_5b88b8a085a9a4b5,i've added them and there's a hundred,i've added them and there's a hundred,0.0,7,0.0,2.917
U_5b9052a12ae8d3d7,i did it and there's another thing i noticed about,i did it and there's and other thing i noticed about,0.1818181818181818,10,1.8181818181818183,8.764
U_5b9d453fac29aa82,your checking to see how strong it is,you're checking to see how strong it is,0.25,8,2.0,4.327
U_5b9edf187f7bf691,they're all i would say same size,they're all i would say same size,0.0,7,0.0,3.224
U_5ba1f4dc201030bb,no they aren't,no they aren't,0.6666666666666666,3,2.0,2.632
U_5bb4fca8978c98b6,go help out the doctors until you are too tired,go help out the doctors until you are too tired,0.0,10,0.0,6.8
U_5bbcf41b2674cc2d,solute,solute,0.0,1,0.0,1.738
U_5bc84d671fdbc8e0,woah,no,1.0,1,1.0,2.377
U_5bdf3efb383e97ef,good how are,good how are you,0.3333333333333333,3,1.0,1.781
U_5be1a9d01ca63faf,it was fun to learn about circuits with you too and you were a great teacher bye,it was fun to learn about circuits with you too and you were a great teacher bye,0.0,17,0.0,6.127
U_5bea9ac3ebc2a621,instead of drinking his milk willie ate a green apple,instead for his milk willie ate a green apple,0.2,10,2.0,4.33
U_5beb96436fbe4536,the different parts of the solution are separated into layers,the different parts of the solution are separated into layers,0.0,10,0.0,7.663
U_5bfe5da95dfd04d4,so the they're little tiny cubes with a certain amount m a certain measure of grams so there's like a five piece a one pieces um ten pieces and twenty pieces,so they're they're little tiny cubes with a certain amount a certain measure of grams so there's like a five piece uh one pieces um ten pieces and twenty pieces,0.125,31,3.875,13.513
U_5c058cb7b64d5e29,they need water to survive because it's one way they make food,they need water to survive because it's one way they make food,0.0,12,0.0,7.023
U_5c0cb13ffdc039a3,it digests the food it helps digest the food in there and then it moves into small intestine,digests the it helps digest the food in there and then it moves into the small,0.2222222222222222,18,4.0,5.851
U_5c17d11ee8b88636,a lion,a lion,0.0,2,0.0,1.287
U_5c1a74be7ba23e58,different parts of the earth and there's one two three four five,different parts of the earth and there's one two three four five,0.0,12,0.0,2.709
U_5c1da5284926d624,uh there's beans raisins and m and m's there's paper clips and pieces of wood and there's marbles and water and then there's a mixed salad with lettuce tomato red cabbage,oh there's beans raisins and mms there's paper clips and pieces of wood and there's marbles and water and then there's a mixed salad with lettuce tomato red cabbage,0.1428571428571428,31,4.428571428571428,14.773
U_5c1dfc3b8c29de24,no i do not think that,no i do not think that she's,0.3333333333333333,6,2.0,2.625
U_5c2e597228ec0b42,um well i can see that the plants are getting water and i think that water effects like how good that um the veins are on the leafs and how green they are cause i remember when we did that wheat experiment the more the like if it got water it would be a healthy plant it needed water and light to be a healthy plant,well i can see that the plants are getting water and i think that water affects like how good that the veins are on the leaves and like how green they are cause i remember when we did that wheat experiment the more the like if it got water it would be a healthy plant and needed water and light to be a healthy plant,0.0625,66,4.125,22.919
U_5c344ff0e37e03c6,no air and sunlight it needs air to be able to live,no air and sunlight it needs air to be able to live,0.0,12,0.0,7.774
U_5c35b1823cfcac1e,there is no picture on the screen marnie,there's no picture on the screen marni,0.125,8,1.0,3.842
U_5c59276a3d1c8d7a,yes but it'd make a big mess,yes but it'd make a big mess,0.0,7,0.0,2.728
U_5c5be81abb796569,i think it makes it a system but i the way what was i think i i don't know i've not very sure about that,i think it makes it a system by the by the way it moves i think i i don't know i'm not very sure about that,0.2222222222222222,25,5.555555555555555,11.643
U_5c5e6ec13739eb5d,well there's coal and a and a gallon of of gasoline know what you're talking about,um well the coal and that and the down the i have really no idea what you're talking about,0.6111111111111112,16,9.77777777777778,23.884
U_5c75d128f1341ec9,the one in the center is really shiny and goldish the one on the left is really dark and shiny the one on the right is just dark,the one in the center is really shiny and goldish the one on the left is really dark and shiny the one on the right is just dark,0.0,28,0.0,11.024
U_5c90e9b9eb304c7a,yes they used paper clips,yes they used paper clips,0.0,5,0.0,1.37
U_5cb6300621f176f2,sheep,sheep,0.0,1,0.0,1.17
U_5cb93084fb092e9d,the battery the,the battery the,0.0,3,0.0,2.132
U_5cbfebdde2c03b6b,wig,wig,0.0,1,0.0,1.51
U_5cc2b1d3c50059f2,um marnie i have to go,um marnie i have to go,0.0,6,0.0,1.817
U_5cc5c4dabc556260,because it has all the things it needs to have nutrients,because it has all of the things it needs to have nutrients,0.0909090909090909,11,1.0,4.077
U_5cd1a24129846870,so i the energy or electricity can go up through it to get to the light bulb,so it the energy or electricity can go up through it to get to the light bulb,0.0588235294117647,17,1.0,6.225
U_5cd2246ec45d9a5d,um yes i think so,um yes i think so,0.0,5,0.0,3.105
U_5cd28ef8ed48aa71,this cat,two kells,1.0,2,2.0,1.544
U_5ce7f18c00f633a6,the salt dissolves into the water and then the water evaporates and then it will be salt crystals,the salt dissolves into the water and then the water evaporates and then there will be salt crystals,0.0555555555555555,18,1.0,11.155
U_5cea7a366d15a3ac,what animal eats the other animal like let's say the hawk eats the bird the bird eats the hawk the bunny eats the hawk or the hawk or the bunny goes into the hawk so that means the hawk eats the bird i mean the bunny oh sorry,what animal eats the other animal like let's say the hawk eats the bird or the bird eats the hawk or the bunny eats the hawk or the hawk or the bunny goes into the hawk so that means the hawk eats the bird i mean the bunny sorry,0.0612244897959183,48,2.9387755102040813,14.62
